contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry
SPY260605P00707000,2026-05-12 19:20:54+00:00,707.0,3.44,0.0,0.0,0.0,0.0,56.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00708000,2026-05-12 19:32:55+00:00,708.0,3.43,0.0,0.0,0.0,0.0,36.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00709000,2026-05-12 18:19:24+00:00,709.0,3.98,0.0,0.0,0.0,0.0,65.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00710000,2026-05-12 20:11:48+00:00,710.0,3.79,0.0,0.0,0.0,0.0,697.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00711000,2026-05-12 19:32:28+00:00,711.0,3.85,0.0,0.0,0.0,0.0,108.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00712000,2026-05-12 19:55:43+00:00,712.0,3.88,0.0,0.0,0.0,0.0,183.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00713000,2026-05-12 18:46:05+00:00,713.0,4.45,0.0,0.0,0.0,0.0,33.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00714000,2026-05-12 19:40:37+00:00,714.0,4.27,0.0,0.0,0.0,0.0,330.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00715000,2026-05-12 20:07:18+00:00,715.0,4.49,0.0,0.0,0.0,0.0,2226.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00716000,2026-05-12 18:23:19+00:00,716.0,5.02,0.0,0.0,0.0,0.0,13.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00717000,2026-05-12 19:29:22+00:00,717.0,4.89,0.0,0.0,0.0,0.0,192.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00718000,2026-05-12 20:05:00+00:00,718.0,5.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00719000,2026-05-12 18:28:22+00:00,719.0,5.41,0.0,0.0,0.0,0.0,247.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-05
SPY260605P00720000,2026-05-12 19:59:53+00:00,720.0,5.26,0.0,0.0,0.0,0.0,1249.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00721000,2026-05-12 19:57:33+00:00,721.0,5.42,0.0,0.0,0.0,0.0,365.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00722000,2026-05-12 19:58:49+00:00,722.0,5.55,0.0,0.0,0.0,0.0,215.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00723000,2026-05-12 16:42:33+00:00,723.0,7.63,0.0,0.0,0.0,0.0,276.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00724000,2026-05-12 19:58:20+00:00,724.0,6.01,0.0,0.0,0.0,0.0,205.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00725000,2026-05-12 19:54:39+00:00,725.0,6.27,0.0,0.0,0.0,0.0,955.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00726000,2026-05-12 19:58:44+00:00,726.0,6.45,0.0,0.0,0.0,0.0,840.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00727000,2026-05-12 19:38:59+00:00,727.0,6.95,0.0,0.0,0.0,0.0,52.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00728000,2026-05-12 19:22:02+00:00,728.0,7.52,0.0,0.0,0.0,0.0,396.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00729000,2026-05-12 19:47:11+00:00,729.0,7.51,0.0,0.0,0.0,0.0,231.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-05
SPY260605P00730000,2026-05-12 19:59:21+00:00,730.0,7.67,0.0,0.0,0.0,0.0,765.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-05
SPY260605P00731000,2026-05-12 20:05:46+00:00,731.0,8.24,0.0,0.0,0.0,0.0,192.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-05
SPY260605P00732000,2026-05-12 20:09:20+00:00,732.0,8.57,0.0,0.0,0.0,0.0,349.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-05
SPY260605P00733000,2026-05-12 20:00:02+00:00,733.0,8.51,0.0,0.0,0.0,0.0,416.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-05
SPY260605P00734000,2026-05-12 20:02:15+00:00,734.0,9.15,0.0,0.0,0.0,0.0,789.0,0.0,0.0039162109375,False,REGULAR,USD,put,2026-06-05
SPY260605P00735000,2026-05-12 20:12:44+00:00,735.0,9.64,0.0,0.0,0.0,0.0,1335.0,0.0,0.0039162109375,False,REGULAR,USD,put,2026-06-05
SPY260605P00736000,2026-05-12 20:13:33+00:00,736.0,9.93,0.0,0.0,0.0,0.0,434.0,0.0,0.0039162109375,False,REGULAR,USD,put,2026-06-05
SPY260605P00737000,2026-05-12 20:13:54+00:00,737.0,10.35,0.0,0.0,0.0,0.0,618.0,0.0,0.00196310546875,False,REGULAR,USD,put,2026-06-05
SPY260605P00738000,2026-05-12 20:14:49+00:00,738.0,10.65,0.0,0.0,0.0,0.0,812.0,0.0,0.0004982763671875,False,REGULAR,USD,put,2026-06-05
SPY260605P00739000,2026-05-12 19:53:12+00:00,739.0,10.56,0.0,0.0,0.0,0.0,270.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00740000,2026-05-12 20:02:45+00:00,740.0,11.5,0.0,0.0,0.0,0.0,189.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00741000,2026-05-12 19:42:53+00:00,741.0,11.78,0.0,0.0,0.0,0.0,118.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00742000,2026-05-12 18:16:48+00:00,742.0,13.51,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00743000,2026-05-12 19:57:20+00:00,743.0,12.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00744000,2026-05-11 18:47:16+00:00,744.0,12.72,0.0,0.0,0.0,0.0,142.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00745000,2026-05-12 19:50:07+00:00,745.0,13.47,0.0,0.0,0.0,0.0,40.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00746000,2026-05-11 18:06:00+00:00,746.0,13.22,0.0,0.0,0.0,0.0,21.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00747000,2026-05-12 15:16:00+00:00,747.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00748000,2026-05-11 17:32:47+00:00,748.0,14.5,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00749000,2026-05-12 15:08:06+00:00,749.0,18.5,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00750000,2026-05-12 20:09:27+00:00,750.0,16.91,0.0,0.0,0.0,0.0,77.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00755000,2026-05-12 19:00:09+00:00,755.0,21.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00760000,2026-05-12 17:46:53+00:00,760.0,26.1,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00780000,2026-05-06 19:59:12+00:00,780.0,45.4,0.0,0.0,0.0,0.0,,,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00835000,2026-04-28 16:56:31+00:00,835.0,124.77,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260605P00845000,2026-04-28 16:56:31+00:00,845.0,134.79,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-05
SPY260612C00600000,2026-05-11 19:55:01+00:00,600.0,141.71,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00635000,2026-05-04 15:06:43+00:00,635.0,90.56,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00645000,2026-05-08 14:24:19+00:00,645.0,95.71,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00650000,2026-05-12 15:25:42+00:00,650.0,86.03,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00655000,2026-05-04 19:33:23+00:00,655.0,68.41,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00660000,2026-05-12 16:41:48+00:00,660.0,76.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00665000,2026-05-12 18:16:21+00:00,665.0,74.32,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00670000,2026-05-12 16:42:03+00:00,670.0,67.17,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00675000,2026-05-12 20:14:19+00:00,675.0,66.64,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00677000,2026-05-06 15:03:16+00:00,677.0,60.81,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00679000,2026-05-08 19:44:48+00:00,679.0,63.09,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00680000,2026-05-12 14:49:53+00:00,680.0,59.24,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00682000,2026-05-05 14:58:17+00:00,682.0,48.01,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00683000,2026-05-08 19:07:30+00:00,683.0,59.0,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00684000,2026-05-07 15:10:16+00:00,684.0,57.26,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00685000,2026-05-11 13:48:47+00:00,685.0,59.06,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00686000,2026-05-12 14:03:33+00:00,686.0,55.2,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00687000,2026-05-11 13:45:06+00:00,687.0,56.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00688000,2026-05-06 14:13:59+00:00,688.0,48.66,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00690000,2026-05-12 18:09:34+00:00,690.0,50.59,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00691000,2026-05-12 14:05:19+00:00,691.0,50.19,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00692000,2026-05-12 19:32:17+00:00,692.0,50.39,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00693000,2026-05-07 14:23:53+00:00,693.0,48.17,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00694000,2026-05-12 15:43:11+00:00,694.0,45.52,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00695000,2026-05-11 14:59:51+00:00,695.0,50.41,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00696000,2026-05-05 19:34:47+00:00,696.0,37.95,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00697000,2026-05-12 13:32:38+00:00,697.0,45.8,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00698000,2026-05-08 19:47:08+00:00,698.0,45.16,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00699000,2026-05-07 14:11:02+00:00,699.0,42.86,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00700000,2026-05-12 19:18:40+00:00,700.0,43.31,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00701000,2026-05-04 14:20:08+00:00,701.0,30.5,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00702000,2026-05-12 13:42:28+00:00,702.0,41.12,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00703000,2026-05-12 17:54:27+00:00,703.0,39.08,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00704000,2026-05-12 15:34:42+00:00,704.0,36.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00705000,2026-05-12 15:38:55+00:00,705.0,35.93,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00706000,2026-05-12 17:54:27+00:00,706.0,36.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00707000,2026-05-12 15:34:42+00:00,707.0,34.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00708000,2026-05-11 18:17:35+00:00,708.0,39.53,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00709000,2026-05-11 19:20:46+00:00,709.0,37.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00710000,2026-05-12 19:53:09+00:00,710.0,36.0,0.0,0.0,0.0,0.0,109.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00711000,2026-05-12 17:07:16+00:00,711.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00712000,2026-05-11 18:51:38+00:00,712.0,35.28,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00713000,2026-05-12 17:06:37+00:00,713.0,28.94,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00714000,2026-05-07 13:41:13+00:00,714.0,29.81,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00715000,2026-05-12 17:17:45+00:00,715.0,28.02,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00716000,2026-05-12 17:55:20+00:00,716.0,28.14,0.0,0.0,0.0,0.0,269.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00717000,2026-05-12 19:21:43+00:00,717.0,28.62,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00718000,2026-05-08 15:13:58+00:00,718.0,28.37,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00719000,2026-05-12 17:18:36+00:00,719.0,25.11,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00720000,2026-05-12 19:44:15+00:00,720.0,27.24,0.0,0.0,0.0,0.0,39.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00721000,2026-05-12 19:42:25+00:00,721.0,26.2,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00722000,2026-05-11 18:06:55+00:00,722.0,28.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00723000,2026-05-12 19:55:38+00:00,723.0,25.17,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00724000,2026-05-12 20:00:25+00:00,724.0,23.85,0.0,0.0,0.0,0.0,82.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00725000,2026-05-12 19:31:32+00:00,725.0,22.93,0.0,0.0,0.0,0.0,218.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00726000,2026-05-12 17:26:52+00:00,726.0,20.17,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00727000,2026-05-12 19:34:13+00:00,727.0,21.7,0.0,0.0,0.0,0.0,12.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00728000,2026-05-12 19:14:56+00:00,728.0,20.5,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00729000,2026-05-12 18:38:23+00:00,729.0,19.22,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00730000,2026-05-12 20:07:17+00:00,730.0,19.23,0.0,0.0,0.0,0.0,127.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00731000,2026-05-12 18:28:10+00:00,731.0,17.97,0.0,0.0,0.0,0.0,38.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00732000,2026-05-12 18:17:19+00:00,732.0,16.54,0.0,0.0,0.0,0.0,78.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00733000,2026-05-12 20:01:29+00:00,733.0,17.2,0.0,0.0,0.0,0.0,125.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00734000,2026-05-12 19:55:11+00:00,734.0,17.28,0.0,0.0,0.0,0.0,949.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00735000,2026-05-12 20:09:15+00:00,735.0,15.82,0.0,0.0,0.0,0.0,1376.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00736000,2026-05-12 19:57:00+00:00,736.0,15.91,0.0,0.0,0.0,0.0,1291.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00737000,2026-05-12 20:13:52+00:00,737.0,14.65,0.0,0.0,0.0,0.0,471.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00738000,2026-05-12 20:13:59+00:00,738.0,14.0,0.0,0.0,0.0,0.0,271.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-12
SPY260612C00739000,2026-05-12 19:59:25+00:00,739.0,13.85,0.0,0.0,0.0,0.0,96.0,0.0,0.000986552734375,False,REGULAR,USD,call,2026-06-12
SPY260612C00740000,2026-05-12 20:11:20+00:00,740.0,12.76,0.0,0.0,0.0,0.0,887.0,0.0,0.00196310546875,False,REGULAR,USD,call,2026-06-12
SPY260612C00741000,2026-05-12 19:38:06+00:00,741.0,12.53,0.0,0.0,0.0,0.0,204.0,0.0,0.0039162109375,False,REGULAR,USD,call,2026-06-12
SPY260612C00742000,2026-05-12 20:03:41+00:00,742.0,11.67,0.0,0.0,0.0,0.0,72.0,0.0,0.0039162109375,False,REGULAR,USD,call,2026-06-12
SPY260612C00743000,2026-05-12 19:32:25+00:00,743.0,11.2,0.0,0.0,0.0,0.0,95.0,0.0,0.0039162109375,False,REGULAR,USD,call,2026-06-12
SPY260612C00744000,2026-05-12 20:14:52+00:00,744.0,10.68,0.0,0.0,0.0,0.0,71.0,0.0,0.007822421875,False,REGULAR,USD,call,2026-06-12
SPY260612C00745000,2026-05-12 20:05:24+00:00,745.0,10.09,0.0,0.0,0.0,0.0,257.0,0.0,0.007822421875,False,REGULAR,USD,call,2026-06-12
SPY260612C00746000,2026-05-12 19:14:12+00:00,746.0,9.54,0.0,0.0,0.0,0.0,236.0,0.0,0.007822421875,False,REGULAR,USD,call,2026-06-12
SPY260612C00747000,2026-05-12 17:42:19+00:00,747.0,7.98,0.0,0.0,0.0,0.0,195.0,0.0,0.007822421875,False,REGULAR,USD,call,2026-06-12
SPY260612C00748000,2026-05-12 19:34:38+00:00,748.0,8.94,0.0,0.0,0.0,0.0,96.0,0.0,0.007822421875,False,REGULAR,USD,call,2026-06-12
SPY260612C00749000,2026-05-12 19:59:52+00:00,749.0,8.47,0.0,0.0,0.0,0.0,94.0,0.0,0.015634843750000002,False,REGULAR,USD,call,2026-06-12
SPY260612C00750000,2026-05-12 19:59:52+00:00,750.0,8.03,0.0,0.0,0.0,0.0,381.0,0.0,0.015634843750000002,False,REGULAR,USD,call,2026-06-12
SPY260612C00755000,2026-05-12 20:05:24+00:00,755.0,5.76,0.0,0.0,0.0,0.0,440.0,0.0,0.015634843750000002,False,REGULAR,USD,call,2026-06-12
SPY260612C00760000,2026-05-12 20:00:04+00:00,760.0,4.35,0.0,0.0,0.0,0.0,664.0,0.0,0.015634843750000002,False,REGULAR,USD,call,2026-06-12
SPY260612C00765000,2026-05-12 19:51:04+00:00,765.0,3.18,0.0,0.0,0.0,0.0,266.0,0.0,0.0312596875,False,REGULAR,USD,call,2026-06-12
SPY260612C00770000,2026-05-12 20:09:53+00:00,770.0,2.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0312596875,False,REGULAR,USD,call,2026-06-12
SPY260612C00775000,2026-05-12 20:11:23+00:00,775.0,1.35,0.0,0.0,0.0,0.0,325.0,0.0,0.0312596875,False,REGULAR,USD,call,2026-06-12
SPY260612C00780000,2026-05-12 19:59:29+00:00,780.0,0.94,0.0,0.0,0.0,0.0,163.0,0.0,0.0312596875,False,REGULAR,USD,call,2026-06-12
SPY260612C00785000,2026-05-12 19:54:00+00:00,785.0,0.67,0.0,0.0,0.0,0.0,828.0,0.0,0.0312596875,False,REGULAR,USD,call,2026-06-12
SPY260612C00790000,2026-05-12 20:14:58+00:00,790.0,0.42,0.0,0.0,0.0,0.0,19.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00795000,2026-05-12 16:05:34+00:00,795.0,0.21,0.0,0.0,0.0,0.0,5.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00800000,2026-05-12 19:45:44+00:00,800.0,0.2,0.0,0.0,0.0,0.0,223.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00805000,2026-05-12 20:00:15+00:00,805.0,0.16,0.0,0.0,0.0,0.0,73.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00810000,2026-05-11 19:55:03+00:00,810.0,0.15,0.0,0.0,0.0,0.0,81.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00815000,2026-05-12 19:34:45+00:00,815.0,0.1,0.0,0.0,0.0,0.0,111.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00820000,2026-05-12 13:43:31+00:00,820.0,0.09,0.0,0.0,0.0,0.0,2.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00825000,2026-05-11 18:57:28+00:00,825.0,0.08,0.0,0.0,0.0,0.0,47.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00830000,2026-05-12 19:35:08+00:00,830.0,0.06,0.0,0.0,0.0,0.0,3.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00835000,2026-05-11 18:20:30+00:00,835.0,0.07,0.0,0.0,0.0,0.0,3.0,0.0,0.062509375,False,REGULAR,USD,call,2026-06-12
SPY260612C00845000,2026-05-07 15:00:56+00:00,845.0,0.08,0.0,0.0,0.0,0.0,318.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00850000,2026-05-12 16:27:27+00:00,850.0,0.03,0.0,0.0,0.0,0.0,60.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00855000,2026-05-12 18:38:05+00:00,855.0,0.03,0.0,0.0,0.0,0.0,75.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00860000,2026-05-12 13:52:45+00:00,860.0,0.03,0.0,0.0,0.0,0.0,120.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00865000,2026-05-12 18:18:28+00:00,865.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00870000,2026-05-11 19:28:29+00:00,870.0,0.04,0.0,0.0,0.0,0.0,60.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00875000,2026-05-12 16:09:08+00:00,875.0,0.02,0.0,0.0,0.0,0.0,40.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00880000,2026-05-12 19:48:11+00:00,880.0,0.03,0.0,0.0,0.0,0.0,63.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00885000,2026-05-12 19:49:37+00:00,885.0,0.02,0.0,0.0,0.0,0.0,14.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612C00895000,2026-05-11 19:30:04+00:00,895.0,0.02,0.0,0.0,0.0,0.0,200.0,0.0,0.12500875,False,REGULAR,USD,call,2026-06-12
SPY260612P00400000,2026-05-12 20:11:58+00:00,400.0,0.03,0.0,0.0,0.0,0.0,486.0,0.0,0.500005,False,REGULAR,USD,put,2026-06-12
