Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-26,487.5899963378906,489.1199951171875,486.5400085449219,487.4100036621094,474.35589599609375,76641600,0.0,0.0,0.0
2024-01-29,487.7300109863281,491.4200134277344,487.1700134277344,491.2699890136719,478.1125183105469,61322800,0.0,0.0,0.0
2024-01-30,490.55999755859375,491.6199951171875,490.1099853515625,490.8900146484375,477.7427062988281,58618400,0.0,0.0,0.0
2024-01-31,488.6199951171875,489.0799865722656,482.8599853515625,482.8800048828125,469.94720458984375,126011100,0.0,0.0,0.0
2024-02-01,484.6300048828125,489.2300109863281,483.79998779296875,489.20001220703125,476.09796142578125,91891600,0.0,0.0,0.0
2024-02-02,489.6499938964844,496.04998779296875,489.29998779296875,494.3500061035156,481.1099853515625,99228200,0.0,0.0,0.0
2024-02-05,493.70001220703125,494.3800048828125,490.2300109863281,492.54998779296875,479.35821533203125,75757100,0.0,0.0,0.0
2024-02-06,493.5199890136719,494.32000732421875,492.04998779296875,493.9800109863281,480.7499694824219,55918600,0.0,0.0,0.0
2024-02-07,496.2900085449219,498.5299987792969,495.3599853515625,498.1000061035156,484.7596130371094,70556500,0.0,0.0,0.0
2024-02-08,498.1000061035156,498.7099914550781,497.260009765625,498.32000732421875,484.97369384765625,52343600,0.0,0.0,0.0
2024-02-09,498.8399963378906,501.6499938964844,498.489990234375,501.20001220703125,487.77655029296875,63979400,0.0,0.0,0.0
2024-02-12,501.1700134277344,503.5,500.239990234375,500.9800109863281,487.56243896484375,56502300,0.0,0.0,0.0
2024-02-13,494.5299987792969,497.0899963378906,490.7200012207031,494.0799865722656,480.8472900390625,113099200,0.0,0.0,0.0
2024-02-14,496.7900085449219,499.07000732421875,494.3999938964844,498.57000732421875,485.217041015625,68387800,0.0,0.0,0.0
2024-02-15,499.2900085449219,502.20001220703125,498.79998779296875,502.010009765625,488.5649108886719,61683000,0.0,0.0,0.0
2024-02-16,501.70001220703125,502.8699951171875,498.75,499.510009765625,486.1318664550781,75532900,0.0,0.0,0.0
2024-02-20,497.7200012207031,498.4100036621094,494.45001220703125,496.760009765625,483.45550537109375,71736700,0.0,0.0,0.0
2024-02-21,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,483.89349365234375,59293400,0.0,0.0,0.0
2024-02-22,504.010009765625,508.489990234375,503.0199890136719,507.5,493.9078674316406,76402500,0.0,0.0,0.0
2024-02-23,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,494.24847412109375,61321800,0.0,0.0,0.0
2024-02-26,508.29998779296875,508.75,505.8599853515625,505.989990234375,492.438232421875,50386700,0.0,0.0,0.0
2024-02-27,506.70001220703125,507.1600036621094,504.75,506.92999267578125,493.3531494140625,48854500,0.0,0.0,0.0
2024-02-28,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,492.7010803222656,56506600,0.0,0.0,0.0
2024-02-29,508.07000732421875,509.739990234375,505.3500061035156,508.0799865722656,494.4722900390625,83924800,0.0,0.0,0.0
2024-03-01,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,499.1145935058594,76844800,0.0,0.0,0.0
2024-03-04,512.030029296875,514.2000122070312,512.0,512.2999877929688,498.5793151855469,49799300,0.0,0.0,0.0
2024-03-05,510.239990234375,510.70001220703125,504.9100036621094,507.17999267578125,493.5964050292969,72855600,0.0,0.0,0.0
2024-03-06,510.54998779296875,512.0700073242188,508.4200134277344,509.75,496.09759521484375,68382400,0.0,0.0,0.0
2024-03-07,513.1400146484375,515.8900146484375,509.80999755859375,514.8099975585938,501.02203369140625,58652100,0.0,0.0,0.0
2024-03-08,515.4600219726562,518.219970703125,511.1300048828125,511.7200012207031,498.01483154296875,86532500,0.0,0.0,0.0
2024-03-11,510.4800109863281,511.8800048828125,508.5,511.2799987792969,497.58660888671875,62557200,0.0,0.0,0.0
2024-03-12,513.4500122070312,517.3800048828125,510.8599853515625,516.780029296875,502.93927001953125,73114400,0.0,0.0,0.0
2024-03-13,517.1099853515625,517.2899780273438,514.489990234375,515.969970703125,502.1510314941406,55104100,0.0,0.0,0.0
2024-03-14,516.969970703125,517.1300048828125,511.82000732421875,514.9500122070312,501.15826416015625,110171800,0.0,0.0,0.0
2024-03-15,510.2099914550781,511.70001220703125,508.1199951171875,509.8299865722656,497.71710205078125,107646300,1.595,0.0,0.0
2024-03-18,514.0,515.47998046875,512.4400024414062,512.8599853515625,500.6750793457031,88893300,0.0,0.0,0.0
2024-03-19,512.1500244140625,516.0,511.1199951171875,515.7100219726562,503.4573669433594,60755300,0.0,0.0,0.0
2024-03-20,515.77001953125,520.6199951171875,515.0800170898438,520.47998046875,508.1139831542969,69594600,0.0,0.0,0.0
2024-03-21,523.3900146484375,524.1099853515625,521.9099731445312,522.2000122070312,509.7931823730469,60256100,0.0,0.0,0.0
2024-03-22,522.1099853515625,522.6099853515625,520.969970703125,521.2100219726562,508.82672119140625,79070800,0.0,0.0,0.0
2024-03-25,519.7999877929688,520.9500122070312,519.6099853515625,519.77001953125,507.4209289550781,48512100,0.0,0.0,0.0
2024-03-26,521.22998046875,521.5800170898438,518.4000244140625,518.8099975585938,506.4837646484375,65463700,0.0,0.0,0.0
2024-03-27,521.7100219726562,523.2100219726562,519.489990234375,523.1699829101562,510.7401123046875,82999800,0.0,0.0,0.0
2024-03-28,523.2100219726562,524.6099853515625,522.780029296875,523.0700073242188,510.642578125,96294900,0.0,0.0,0.0
