spot_at_near_expiry,strategy_value,pnl
133.47750282287598,710.2587155685718,206.2587155685718
133.83825283050538,724.8984265171202,220.89842651712024
134.19900283813476,739.7206952086094,235.7206952086094
134.55975284576417,754.7255654903765,250.72556549037654
134.92050285339354,769.9130503019717,265.9130503019717
135.28125286102295,785.2831319164479,281.2831319164479
135.64200286865236,800.8357621946594,296.8357621946594
136.00275287628173,816.5708628521735,312.5708628521735
136.36350288391114,832.4883257384449,328.4883257384449
136.72425289154052,848.5880131277952,344.5880131277952
137.08500289916992,864.8697580218687,360.86975802186873
137.44575290679933,881.3333644631043,377.3333644631043
137.8065029144287,897.9786078588852,393.9786078588852
138.1672529220581,914.805235315906,410.805235315906
138.5280029296875,931.8129659844076,427.8129659844076
138.8887529373169,949.0014914118376,445.0014914118376
139.2495029449463,966.370475905569,462.37047590556904
139.61025295257568,983.919556904246,479.91955690424595
139.97100296020508,1001.6483453573898,497.64834535738976
140.33175296783446,1019.5564261128368,515.5564261128368
140.69250297546387,1037.6433583116332,533.6433583116332
141.05325298309327,1055.9086757899834,551.9086757899834
141.41400299072265,1074.351887487861,570.351887487861
141.77475299835206,1092.9724778639156,588.9724778639156
142.13550300598143,1111.769907316237,607.7699073162371
142.49625301361084,1130.743612608672,626.743612608672
142.85700302124025,1149.8930073022393,645.8930073022393
143.21775302886962,1169.2174821913254,665.2174821913254
143.578503036499,1188.716405744269,684.716405744269
143.9392530441284,1208.3891245479706,704.3891245479706
144.3000030517578,1198.2346585803796,694.2346585803796
144.66075305938722,1182.1779216022803,678.1779216022803
145.0215030670166,1166.2928928459705,662.2928928459705
145.38225307464597,1150.5788358867435,646.5788358867435
145.74300308227538,1135.0349946895094,631.0349946895094
146.10375308990479,1119.6605940701957,615.6605940701957
146.4645030975342,1104.4548401587847,600.4548401587847
146.82525310516357,1089.41692086365,585.4169208636499
147.18600311279295,1074.5460063368896,570.5460063368896
147.54675312042235,1059.8412494403306,555.8412494403306
147.90750312805176,1045.301786211951,541.3017862119509
148.26825313568116,1030.9267363323443,526.9267363323443
148.62900314331054,1016.7152035910277,512.7152035910277
148.98975315093992,1002.6662763522636,498.6662763522636
149.35050315856932,988.7790280201173,484.77902802011727
149.71125316619873,975.0525175025232,471.0525175025232
150.07200317382814,961.4857896740702,457.48578967407025
150.4327531814575,948.0778758372452,444.0778758372452
150.7935031890869,934.8277941819333,430.8277941819333
151.1542531967163,921.7345502428855,417.73455024288546
151.5150032043457,908.7971373549863,404.79713735498626
151.8757532119751,896.0145371060037,392.0145371060037
152.2365032196045,883.3857197867275,379.38571978672746
152.59725322723386,870.9096448381756,366.9096448381756
152.95800323486327,858.5852612957397,354.58526129573966
153.31875324249268,846.4115082300423,342.4115082300423
153.67950325012208,834.3873151843384,330.3873151843384
154.04025325775146,822.5116026082518,318.5116026082518
154.40100326538084,810.7832822877185,306.7832822877185
154.76175327301024,799.201257770919,295.201257770919
155.12250328063965,787.7644247900903,283.7644247900903
155.48325328826905,776.4716716790374,272.4716716790374
155.84400329589843,765.3218797862037,261.3218797862037
156.2047533035278,754.3139238831643,250.3139238831643
156.56550331115722,743.446672568406,239.44667256840603
156.92625331878662,732.7189886662977,228.71898866629772
157.28700332641603,722.1297296210794,218.12972962107938
157.6477533340454,711.6777478858194,207.67774788581937
158.00850334167478,701.3618913061778,197.36189130617777
158.3692533493042,691.1810034989146,187.1810034989146
158.7300033569336,681.1339242250638,177.13392422506377
159.090753364563,671.2194897576153,167.2194897576153
159.45150337219238,661.4365332437133,157.43653324371326
159.81225337982175,651.7838850612306,147.78388506123065
160.17300338745116,642.2603731696852,138.26037316968518
160.53375339508057,632.8648234554307,128.86482345543072
160.89450340270997,623.596060071043,119.59606007104298
161.25525341033935,614.4529057688655,110.45290576886555
161.61600341796873,605.4341822286974,101.43418222869741
161.97675342559813,596.5387103795094,92.53871037950944
162.33750343322754,587.7653107152141,83.76531071521413
162.69825344085694,579.1128036044568,75.11280360445676
163.05900344848632,570.58000959434,66.58000959434003
163.4197534561157,562.1657497081515,58.16574970815145
163.7805034637451,553.8688457369874,49.868845736987396
164.1412534713745,545.6881205253167,41.68812052531666
164.50200347900392,537.6223982504757,33.622398250475726
164.8627534866333,529.6705046960469,25.67050469604692
165.22350349426267,521.8312675191742,17.831267519174162
165.58425350189208,514.1035165117655,10.10351651176552
165.94500350952148,506.4860838556597,2.486083855659672
166.3057535171509,498.9778043716897,-5.022195628310328
166.66650352478027,491.5775157627163,-12.422484237283697
167.02725353240965,484.2840588506151,-19.71594114938489
167.38800354003905,477.09627780728806,-26.90372219271194
167.74875354766846,470.0130203796507,-33.9869796203493
168.10950355529786,463.03313810869486,-40.96686189130514
168.47025356292724,456.1554865426033,-47.844513457396715
168.83100357055662,449.37892544400756,-54.621074555992436
169.19175357818602,442.7023189913598,-61.29768100864021
169.55250358581543,436.1245359745126,-67.87546402548742
169.91325359344484,429.6444499845438,-74.35555001545617
170.2740036010742,423.26093959780565,-80.73906040219435
170.6347536087036,416.97288855437773,-87.02711144562227
170.995503616333,410.77918593079494,-93.22081406920506
171.3562536239624,404.6787263073129,-99.3212736926871
171.7170036315918,398.6704099295366,-105.32959007046338
172.07775363922119,392.7531428646803,-111.24685713531971
172.43850364685056,386.9258371523629,-117.07416284763713
172.79925365447997,381.18741095007044,-122.81258904992956
173.16000366210938,375.5367886733352,-128.4632113266648
173.52075366973878,369.9729011306904,-134.0270988693096
173.88150367736816,364.49468565345023,-139.50531434654977
174.24225368499754,359.1010862204216,-144.89891377957838
174.60300369262694,353.79105357754906,-150.20894642245094
174.96375370025635,348.5635453526397,-155.43645464736028
175.32450370788575,343.4175261651535,-160.5824738348465
175.68525371551513,338.3519677312106,-165.6480322687894
176.0460037231445,333.3658489638224,-170.63415103617763
176.40675373077391,328.45815606843826,-175.54184393156174
176.76750373840332,323.6278826339144,-180.3721173660856
177.12825374603273,318.87402971892016,-185.12597028107984
177.4890037536621,314.19560593387814,-189.80439406612186
177.84975376129148,309.5916275185459,-194.40837248145408
178.2105037689209,305.06111841527263,-198.93888158472737
178.5712537765503,300.60311033800554,-203.39688966199446
178.9320037841797,296.216642837142,-207.783357162858
179.29275379180908,291.9007633603269,-212.0992366396731
179.65350379943845,287.65452730918514,-216.34547269081486
180.01425380706786,283.4769980921519,-220.52300190784808
180.37500381469727,279.3672471734594,-224.63275282654058
180.73575382232667,275.3243541183001,-228.6756458816999
181.09650382995605,271.34740663433104,-232.65259336566896
181.45725383758543,267.4355006095125,-236.56449939048753
181.81800384521483,263.58774014642404,-240.41225985357596
182.17875385284424,259.8032375930643,-244.1967624069357
182.53950386047364,256.08111357029793,-247.91888642970207
182.90025386810302,252.42049699595145,-251.57950300404855
183.2610038757324,248.82052510562744,-255.17947489437256
183.6217538833618,245.2803434704192,-258.7196565295808
183.9825038909912,241.79910601145184,-262.20089398854816
184.34325389862062,238.3759750114168,-265.6240249885832
184.70400390625,235.0101211231854,-268.9898788768146
185.06475391387937,231.70072337548572,-272.2992766245143
185.42550392150878,228.44696917582314,-275.55303082417686
185.78625392913818,225.24805431061213,-278.75194568938787
186.1470039367676,222.103182942692,-281.896817057308
186.50775394439697,219.01156760623326,-284.98843239376674
186.86850395202634,215.97242919908058,-288.0275708009194
187.22925395965575,212.98499697270017,-291.0150030272998
187.59000396728516,210.04850851969059,-293.9514914803094
187.95075397491456,207.16220975902343,-296.8377902409766
188.31150398254394,204.32535491898216,-299.67464508101784
188.67225399017332,201.53720651794993,-302.4627934820501
189.03300399780272,198.797035343071,-305.202964656929
189.39375400543213,196.10412042684402,-307.895879573156
189.75450401306153,193.45774902174617,-310.54225097825383
190.1152540206909,190.8572165729256,-313.1427834270744
190.4760040283203,188.3018266890067,-315.6981733109933
190.8367540359497,185.79089111112535,-318.20910888887465
191.1975040435791,183.32372968020263,-320.67627031979737
191.5582540512085,180.89967030254047,-323.10032969745953
191.91900405883788,178.5180489137956,-325.4819510862044
192.27975406646726,176.17820944139112,-327.8217905586089
192.64050407409667,173.87950376539993,-330.12049623460007
193.00125408172607,171.62129167800776,-332.37870832199224
193.36200408935548,169.40294084157085,-334.59705915842915
193.72275409698486,167.22382674530581,-336.7761732546942
194.08350410461424,165.0833326607135,-338.9166673392865
194.44425411224364,162.98084959579137,-341.01915040420863
194.80500411987305,160.91577624798083,-343.08422375201917
195.16575412750245,158.88751895609857,-345.1124810439014
195.52650413513183,156.89549165106564,-347.10450834893436
195.8872541427612,154.93911580567146,-349.06088419432854
196.2480041503906,153.0178203833566,-350.9821796166434
196.60875415802002,151.13104178600406,-352.86895821399594
196.96950416564943,149.27822380087764,-354.72177619912236
197.3302541732788,147.45881754669517,-356.5411824533048
197.69100418090818,145.6722814189161,-358.3277185810839
198.0517541885376,143.91808103421772,-360.0819189657823
198.412504196167,142.1956891743348,-361.8043108256652
198.7732542037964,140.5045857291243,-363.4954142708757
199.13400421142578,138.84425763907893,-365.15574236092107
199.49475421905515,137.2141988371759,-366.7858011628241
199.85550422668456,135.61391019022994,-368.38608980977006
200.21625423431396,134.04289943965705,-369.95710056034295
200.57700424194337,132.50068114181795,-371.49931885818205
200.93775424957275,130.98677660786143,-373.01322339213857
201.29850425720213,129.50071384319108,-374.4992861568089
201.65925426483153,128.04202748653188,-375.9579725134681
202.02000427246094,126.610258748673,-377.389741251327
202.38075428009034,125.20495535086411,-378.7950446491359
202.74150428771972,123.82567146297606,-380.17432853702394
203.1022542953491,122.4719676413597,-381.5280323586403
203.4630043029785,121.14341076653818,-382.8565892334618
203.8237543106079,119.8395739806756,-384.1604260193244
204.18450431823732,118.56003662488274,-385.43996337511726
204.5452543258667,117.30438417641017,-386.69561582358983
204.90600433349607,116.07220818571841,-387.9277918142816
205.26675434112548,114.86310621347366,-389.13689378652634
205.62750434875488,113.67668176748975,-390.32331823251025
205.9882543563843,112.51254423963019,-391.4874557603698
206.34900436401367,111.37030884270644,-392.62969115729356
206.70975437164304,110.24959654740996,-393.75040345259004
207.07050437927245,109.15003401926242,-394.8499659807376
207.43125438690186,108.07125355563585,-395.92874644436415
207.79200439453123,107.01289302285204,-396.98710697714796
208.15275440216064,105.97459579338192,-398.0254042066181
208.51350440979004,104.9560106831932,-399.0439893168068
208.87425441741942,103.95679188919985,-400.04320811080015
209.23500442504883,102.9765989268808,-401.0234010731192
