spot_at_near_expiry,strategy_value,pnl
182.17875385284424,-2217.875385284424,-1015.8753852844238
182.53950386047364,-2253.950386047364,-1051.9503860473642
182.90025386810302,-2290.0253868103023,-1088.0253868103023
183.2610038757324,-2326.10038757324,-1124.10038757324
183.6217538833618,-2362.1753883361807,-1160.1753883361807
183.9825038909912,-2398.250389099121,-1196.250389099121
184.34325389862062,-2434.3253898620615,-1232.3253898620615
184.70400390625,-2470.4003906249995,-1268.4003906249995
185.06475391387937,-2506.475391387937,-1304.4753913879372
185.42550392150878,-2542.550392150878,-1340.550392150878
185.78625392913818,-2578.6253929138184,-1376.6253929138184
186.1470039367676,-2614.7003936767587,-1412.7003936767587
186.50775394439697,-2650.775394439697,-1448.7753944396968
186.86850395202634,-2686.8503952026344,-1484.8503952026344
187.22925395965575,-2722.9253959655753,-1520.9253959655753
187.59000396728516,-2759.0003967285156,-1557.0003967285156
187.95075397491456,-2795.075397491456,-1593.075397491456
188.31150398254394,-2831.150398254394,-1629.150398254394
188.67225399017332,-2867.2253990173317,-1665.2253990173317
189.03300399780272,-2903.3003997802725,-1701.3003997802725
189.39375400543213,-2939.375400543213,-1737.375400543213
189.75450401306153,-2975.4504013061533,-1773.4504013061533
190.1152540206909,-3011.5254020690913,-1809.5254020690913
190.4760040283203,-3047.600402832029,-1845.600402832029
190.8367540359497,-3083.67540359497,-1881.6754035949698
191.1975040435791,-3119.75040435791,-1917.7504043579102
191.5582540512085,-3155.8254051208505,-1953.8254051208505
191.91900405883788,-3191.9004058837886,-1989.9004058837886
192.27975406646726,-3227.9754066467262,-2025.9754066467262
192.64050407409667,-3264.050407409667,-2062.050407409667
193.00125408172607,-3300.1254081726074,-2098.1254081726074
193.36200408935548,-3336.200408935548,-2134.200408935548
193.72275409698486,-3372.275409698486,-2170.275409698486
194.08350410461424,-3408.3504104614235,-2206.3504104614235
194.44425411224364,-3444.4254112243643,-2242.4254112243643
194.80500411987305,-3480.5004119873047,-2278.5004119873047
195.16575412750245,-3516.575412750245,-2314.575412750245
195.52650413513183,-3552.650413513183,-2350.650413513183
195.8872541427612,-3588.725414276121,-2386.725414276121
196.2480041503906,-3624.8004150390616,-2422.8004150390616
196.60875415802002,-3660.875415802002,-2458.875415802002
196.96950416564943,-3696.9504165649423,-2494.9504165649423
197.3302541732788,-3733.0254173278804,-2531.0254173278804
197.69100418090818,-3769.100418090818,-2567.100418090818
198.0517541885376,-3805.175418853759,-2603.175418853759
198.412504196167,-3841.250419616699,-2639.250419616699
198.7732542037964,-3877.3254203796396,-2675.3254203796396
199.13400421142578,-3913.4004211425777,-2711.4004211425777
199.49475421905515,-3949.4754219055153,-2747.4754219055153
199.85550422668456,-3985.550422668456,-2783.550422668456
200.21625423431396,-4021.6254234313965,-2819.6254234313965
200.57700424194337,-4057.700424194337,-2855.700424194337
200.93775424957275,-4093.775424957275,-2891.775424957275
201.29850425720213,-4129.850425720213,-2927.850425720213
201.65925426483153,-4165.925426483153,-2963.9254264831534
202.02000427246094,-4202.000427246094,-3000.0004272460938
202.38075428009034,-4238.075428009034,-3036.075428009034
202.74150428771972,-4274.150428771972,-3072.1504287719717
203.1022542953491,-4310.22542953491,-3108.2254295349103
203.4630043029785,-4346.300430297851,-3144.3004302978507
203.8237543106079,-4382.375431060791,-3180.375431060791
204.18450431823732,-4418.450431823731,-3216.4504318237314
204.5452543258667,-4454.525432586669,-3252.525432586669
204.90600433349607,-4490.600433349608,-3288.6004333496076
205.26675434112548,-4526.675434112548,-3324.675434112548
205.62750434875488,-4562.750434875488,-3360.7504348754883
205.9882543563843,-4598.825435638429,-3396.8254356384286
206.34900436401367,-4634.900436401366,-3432.9004364013663
206.70975437164304,-4670.975437164305,-3468.975437164305
207.07050437927245,-4707.050437927245,-3505.050437927245
207.43125438690186,-4743.125438690186,-3541.1254386901855
207.79200439453123,-4779.200439453123,-3577.200439453123
208.15275440216064,-4815.2754402160635,-3613.2754402160635
208.51350440979004,-4851.350440979005,-3649.350440979005
208.87425441741942,-4887.425441741942,-3685.4254417419424
209.23500442504883,-4923.500442504883,-3721.500442504883
