spot_at_near_expiry,strategy_value,pnl
124.45875263214111,-1954.1247367858887,408.8752632141113
124.8195026397705,-1918.0497360229494,444.95026397705055
125.1802526473999,-1881.9747352600102,481.0252647399898
125.5410026550293,-1845.8997344970699,517.1002655029301
125.90175266265868,-1809.824733734132,553.175266265868
126.26250267028809,-1773.7497329711914,589.2502670288086
126.62325267791748,-1737.6747322082522,625.3252677917478
126.98400268554687,-1701.599731445313,661.400268554687
127.34475269317628,-1665.5247306823726,697.4752693176274
127.70550270080565,-1629.4497299194347,733.5502700805653
128.06625270843506,-1593.3747291564941,769.6252708435059
128.42700271606446,-1557.2997283935536,805.7002716064464
128.78775272369384,-1521.2247276306157,841.7752723693843
129.14850273132325,-1485.1497268676753,877.8502731323247
129.50925273895263,-1449.0747261047375,913.9252738952625
129.87000274658203,-1412.9997253417969,950.0002746582031
130.23075275421144,-1376.9247245788563,986.0752754211437
130.59150276184081,-1340.8497238159184,1022.1502761840816
130.95225276947022,-1304.774723052978,1058.225276947022
131.3130027770996,-1268.6997222900402,1094.3002777099598
131.673752784729,-1232.6247215270996,1130.3752784729004
132.0345027923584,-1196.549720764159,1166.450279235841
132.3952527999878,-1160.4747200012212,1202.5252799987788
132.7560028076172,-1124.3997192382808,1238.6002807617192
133.11675281524657,-1088.324718475343,1274.675281524657
133.47750282287598,-1052.2497177124023,1310.7502822875977
133.83825283050538,-1016.1747169494618,1346.8252830505382
134.19900283813476,-980.099716186524,1382.900283813476
134.55975284576417,-944.0247154235834,1418.9752845764165
134.92050285339354,-907.9497146606457,1455.0502853393543
135.28125286102295,-871.8747138977051,1491.125286102295
135.64200286865236,-835.7997131347645,1527.2002868652355
136.00275287628173,-799.7247123718267,1563.2752876281734
136.36350288391114,-763.6497116088862,1599.3502883911137
136.72425289154052,-727.5747108459484,1635.4252891540516
137.08500289916992,-691.4997100830078,1671.5002899169922
137.44575290679933,-655.4247093200672,1707.5752906799328
137.8065029144287,-619.3497085571295,1743.6502914428706
138.1672529220581,-583.2747077941889,1779.725292205811
138.5280029296875,-547.1997070312511,1815.8002929687489
138.8887529373169,-511.12470626831055,1851.8752937316895
139.2495029449463,-475.04970550536996,1887.95029449463
139.61025295257568,-438.9747047424322,1924.025295257568
139.97100296020508,-402.8997039794916,1960.1002960205083
140.33175296783446,-366.82470321655387,1996.1752967834461
140.69250297546387,-330.7497024536133,2032.2502975463867
141.05325298309327,-294.6747016906727,2068.325298309327
141.41400299072265,-258.59970092773494,2104.400299072265
141.77475299835206,-222.52470016479435,2140.4752998352055
142.13550300598143,-186.4496994018566,2176.5503005981436
142.49625301361084,-150.37469863891602,2212.625301361084
142.85700302124025,-114.29969787597543,2248.7003021240243
143.21775302886962,-78.22469711303768,2284.7753028869624
143.578503036499,-42.14969635009993,2320.8503036499
143.9392530441284,-6.07469558715934,2356.925304412841
144.3000030517578,-30.00030517578125,2332.9996948242188
144.66075305938722,-66.07530593872184,2296.9246940612784
145.0215030670166,-102.15030670165959,2260.8496932983403
145.38225307464597,-138.22530746459734,2224.7746925354027
145.74300308227538,-174.30030822753793,2188.699691772462
146.10375308990479,-210.37530899047852,2152.6246910095215
146.4645030975342,-246.4503097534191,2116.549690246581
146.82525310516357,-282.52531051635685,2080.474689483643
147.18600311279295,-318.6003112792946,2044.3996887207054
147.54675312042235,-354.6753120422352,2008.3246879577648
147.90750312805176,-390.7503128051758,1972.2496871948242
148.26825313568116,-426.82531356811637,1936.1746864318836
148.62900314331054,-462.9003143310541,1900.0996856689458
148.98975315093992,-498.97531509399187,1864.0246849060081
149.35050315856932,-535.0503158569325,1827.9496841430675
149.71125316619873,-571.125316619873,1791.874683380127
150.07200317382814,-607.2003173828136,1755.7996826171864
150.4327531814575,-643.2753181457514,1719.7246818542485
150.7935031890869,-679.3503189086891,1683.6496810913109
151.1542531967163,-715.4253196716297,1647.5746803283703
151.5150032043457,-751.5003204345703,1611.4996795654297
151.8757532119751,-787.5753211975109,1575.424678802489
152.2365032196045,-823.6503219604487,1539.3496780395512
152.59725322723386,-859.7253227233864,1503.2746772766136
152.95800323486327,-895.800323486327,1467.199676513673
153.31875324249268,-931.8753242492676,1431.1246757507324
153.67950325012208,-967.9503250122082,1395.0496749877918
154.04025325775146,-1004.0253257751459,1358.974674224854
154.40100326538084,-1040.1003265380837,1322.8996734619163
154.76175327301024,-1076.1753273010243,1286.8246726989757
155.12250328063965,-1112.2503280639648,1250.7496719360352
155.48325328826905,-1148.3253288269054,1214.6746711730946
155.84400329589843,-1184.4003295898433,1178.5996704101567
156.2047533035278,-1220.475330352781,1142.524669647219
156.56550331115722,-1256.5503311157215,1106.4496688842785
156.92625331878662,-1292.625331878662,1070.374668121338
157.28700332641603,-1328.7003326416027,1034.2996673583973
157.6477533340454,-1364.7753334045406,998.2246665954594
158.00850334167478,-1400.8503341674782,962.1496658325218
158.3692533493042,-1436.9253349304188,926.0746650695812
158.7300033569336,-1473.0003356933594,889.9996643066406
159.090753364563,-1509.0753364563,853.9246635437
159.45150337219238,-1545.1503372192378,817.8496627807622
159.81225337982175,-1581.2253379821755,781.7746620178245
160.17300338745116,-1617.300338745116,745.699661254884
160.53375339508057,-1653.3753395080566,709.6246604919434
160.89450340270997,-1689.4503402709972,673.5496597290028
161.25525341033935,-1725.525341033935,637.4746589660649
